Artist,Set_Name,Classifications,Date_Added,Keywords,Set_Num,Color,Franchise,Image,Cost,Inkable,Name,Type,Lore,Rarity,Flavor_Text,Unique_ID,Card_Num,Body_Text,Willpower,Date_Modified,Strength,Set_ID,Gamemode,Card_Variants,Move_Cost,StrengthPlusWillpower,keyword_NA,keyword_Support,keyword_Shift,keyword_Evasive,keyword_Challenger,keyword_Rush,keyword_Ward,keyword_Resist,keyword_Bodyguard,keyword_Singer,keyword_Reckless,Has_Keywords,Has_Bespoke,Basic_Cost,Keyword_Cost,Bespoke_Cost,is_meta,res
Crisstian Romero,Into the Inklands,"Dreamborn, Ally, Sorcerer",2024-02-23T12:00,,3,Amethyst,,https://lorcana-api.com/images/mama_odie/voice_of_wisdom/mama_odie-voice_of_wisdom-large.png,6,FALSE,Mama Odie - Voice of Wisdom,Character,2,Uncommon,"""That's the way to give it what it needs, Juju!""",INK-052,52,"Listen To Your Mama Now - Whenever this character quests, you may move up to 2 damage counters from chosen character to chosen opposing character.",6,2024-08-29 16:27:12.0,3,INK,Lorcana,,NA,9,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,4.4717037522675085,0,1.5282962477324915,FALSE,NA
Grace Tran,Into the Inklands,"Storyborn, Villain, Sorcerer",2024-02-23T12:00,,3,Amethyst,,https://lorcana-api.com/images/maleficent/mistress_of_all_evil/maleficent-mistress_of_all_evil-large.png,5,TRUE,Maleficent - Mistress of All Evil,Character,2,Legendary,NA,INK-051,51,"Dark Knowledge - Whenever this character quests, you may draw a card.

Divination - During your turn, whenever you draw a card, you may move 1 damage counter from chosen character to chosen opposing character.",3,2024-07-01 19:27:17.0,2,INK,Lorcana,"(enchanted, placeholder)",NA,5,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,2.5629877674198824,0,2.4370122325801176,FALSE,NA
Giulia Riva,Into the Inklands,"Storyborn, Villain, Sorcerer",2024-02-23T12:00,,3,Amethyst,,https://lorcana-api.com/images/magica_de_spell/thieving_sorceress/magica_de_spell-thieving_sorceress-large.png,4,TRUE,Magica De Spell - Thieving Sorceress,Character,2,Uncommon,"""Do you know what I call this? A good start!""",INK-050,50,Telekinesis - {e}: Return chosen item with cost equal to or less than this character's {s} to its player's hand.,4,2024-08-29 16:27:12.0,3,INK,Lorcana,,NA,7,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,3.5173457598436952,0,0.48265424015630476,FALSE,NA
Lauren LEvering,Into the Inklands,"Floodborn, Villain, Sorcerer",2024-02-23T12:00,"Shift 5, ",3,Amethyst,,https://lorcana-api.com/images/magica_de_spell/the_midas_touch/magica_de_spell-the_midas_touch-large.png,7,FALSE,Magica De Spell - The Midas Touch,Character,0,Super Rare,"""I can feel my powers growing the closer I get to Scrooge's precious dime!""",INK-049,49,"Shift 5 (You may pay 5{i} to play this on top of one of your characters named Magica De Spell.)

All Mine - Whenever this character quests, gain lore equal to the cost of one of your items in play.",6,2024-08-29 16:27:12.0,4,INK,Lorcana,,NA,10,0,0,2,0,0,0,0,0,0,0,0,TRUE,1,3.704746720588088,0.6379826842402374,2.657270595171675,FALSE,NA
Cory Godbey,Into the Inklands,"Storyborn, Ally",2024-02-23T12:00,"Evasive, ",3,Amethyst,,https://lorcana-api.com/images/magic_carpet/flying_rug/magic_carpet-flying_rug-large.png,2,TRUE,Magic Carpet - Flying Rug,Character,1,Common,"""Carpet and I can swoop in, grab the lore, and be back before anyone knows it!"" -Aladdin",INK-047,47,"Evasive (Only characters with Evasive can challenge this character.)

Find The Way - {e}: Move a character of yours to a location for free.",1,2024-08-29 16:27:12.0,2,INK,Lorcana,,NA,3,0,0,0,1,0,0,0,0,0,0,0,TRUE,1,0.9865617610504065,1.104039930622216,-0.09060169167262244,FALSE,NA
Eri Welli,Into the Inklands,"Dreamborn,  Broom",2024-02-23T12:00,,3,Amethyst,,https://lorcana-api.com/images/magic_broom/the_big_sweeper/magic_broom-the_big_sweeper-large.png,3,TRUE,Magic Broom - The Big Sweeper,Character,1,Common,Super-sized tidiness.,INK-046,46,"Clean Sweep - While this character is at a location, it gets +2{s}.",5,2024-08-29 16:27:12.0,1,INK,Lorcana,,NA,6,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,2.4180987496861253,0,0.5819012503138747,FALSE,NA
Cristian Romero,Into the Inklands,"Dreamborn, Broom",2024-02-23T12:00,"Rush, ",3,Amethyst,,https://lorcana-api.com/images/magic_broom/swift_cleaner/magic_broom-swift_cleaner-large.png,5,FALSE,Magic Broom - Swift Cleaner,Character,2,Common,Super-speedy tidiness.,INK-045,45,"Rush (This character can challenge the turn they're played.)

Clean This, Clean That - When you play this character, you may shuffle all Broom cards from your discard into your deck.",4,2024-08-29 16:27:12.0,4,INK,Lorcana,,NA,8,0,0,0,0,0,1,0,0,0,0,0,TRUE,1,3.9945247560556014,0.8407749819128572,0.1647002620315412,FALSE,NA
Giulia Riva,Into the Inklands,"Dreamborn, Broom",2024-02-23T12:00,,3,Amethyst,,https://lorcana-api.com/images/magic_broom/dancing_duster/magic_broom-dancing_duster-large.png,6,FALSE,Magic Broom - Dancing Duster,Character,1,Uncommon,Super-smooth tidiness.,INK-044,44,"Power Clean - When you play this character, if you have a Sorcerer character in play, you may exert chosen opposing character. They can't ready at the start of their next turn.",3,2024-08-29 16:27:12.0,3,INK,Lorcana,,NA,6,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,2.4180987496861253,0,3.5819012503138747,FALSE,NA
Nicola Saviori,Into the Inklands,"Floodborn, Villain, Sorcerer",2024-02-23T12:00,"Shift 5, Evasive, ",3,Amethyst,,https://lorcana-api.com/images/jafar/striking_illusionist/jafar-striking_illusionist-large.png,7,TRUE,Jafar - Striking Illusionist,Character,1,Legendary,NA,INK-042,42,"Shift 5 (You may pay 5{i} to play this on top of one of your characters named Jafar.)

Evasive (Only characters with Evasive can challenge this character.)

Power Beyond Measure - During your turn, while this character is exerted, whenever you draw a card, gain 1 lore.",5,2024-07-01 19:27:17.0,4,INK,Lorcana,"(enchanted, placeholder)",NA,9,0,0,2,1,0,0,0,0,0,0,0,TRUE,1,3.8496357383218447,1.7420226148624534,1.4083416468157024,FALSE,NA
"Veronica Di Lorenzo, Livio Cacciatore",Into the Inklands,"Storyborn, Villain, Sorcerer",2024-02-23T12:00,,3,Amethyst,,https://lorcana-api.com/images/jafar/lamp_thief/jafar-lamp_thief-large.png,3,TRUE,Jafar - Lamp thief,Character,2,Uncommon,"""I will rule as far as the eye can see.""",INK-041,41,"I Am Your Master Now - When you play this character, look at the top 2 cards of your deck. Put one on the top of your deck and the other on the bottom.",2,2024-08-29 16:27:12.0,2,INK,Lorcana,,NA,4,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,2.085808771207976,0,0.9141912287920242,FALSE,NA
Alice Pisoni,Into the Inklands,"Storyborn, Titan",2024-02-23T12:00,,3,Amethyst,,https://lorcana-api.com/images/hydros/ice_titan/hydros-ice_titan-large.png,3,TRUE,Hydros - Ice Titan,Character,2,Uncommon,"""Freeze Zeus!""",INK-039,39,Blizzard - {e}: Exert chosen character.,2,2024-08-29 16:27:12.0,2,INK,Lorcana,,NA,4,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,2.085808771207976,0,0.9141912287920242,FALSE,NA
Koni,Into the Inklands,"Storyborn, Ally",2024-02-23T12:00,,3,Amethyst,,https://lorcana-api.com/images/genie/supportive_friend/genie-supportive_friend-large.png,4,FALSE,Genie - Supportive Friend,Character,1,Super Rare,"""Right here, direct from the lamp, right here for your very much wish fulfillment.""",INK-038,38,"Three Wishes - Whenever this character quests, you may shuffle this card into your deck to draw 3 cards.",5,2024-08-29 16:27:12.0,3,INK,Lorcana,,NA,8,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,3.3724567421099385,0,0.6275432578900615,FALSE,NA
Agnes Christianson,Into the Inklands,"Dreamborn, Ally",2024-02-23T12:00,,3,Amethyst,,https://lorcana-api.com/images/diablo/faithful_pet/diablo-faithful_pet-large.png,1,TRUE,Diablo - Faithful Pet,Character,1,Common,"With a little ink-enhanced magic, nothing escapes his sight.",INK-037,37,"Looking For Aurora - Whenever you play a character named Maleficent, you may look at the top card of your deck. Put it on the top or the bottom of your deck.",1,2024-08-29 16:27:12.0,2,INK,Lorcana,,NA,3,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,0.9865617610504065,0,0.013438238949593506,FALSE,NA
Monica Catalano,Into the Inklands,"Storyborn, Ally",2024-02-23T12:00,,3,Amethyst,,https://lorcana-api.com/images/chernabog's_followers/chernabog's_followers-large.png,1,TRUE,Chernabog's Followers - Creatures of Evil,Character,1,Uncommon,Let chaos reign.,INK-036,36,"Restless Souls - Whenever this character quests, you may banish them to draw a card.",1,2024-08-29 16:27:12.0,2,INK,Lorcana,,NA,3,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,0.9865617610504065,0,0.013438238949593506,TRUE,NA
"Nicola Saviori, Raquel Vilanueva",Into the Inklands,"Dreamborn, Hero, Sorcerer",2024-02-23T12:00,,3,Amethyst,,https://lorcana-api.com/images/alice/tea_alchemist/alice-tea_alchemist-large.png,6,TRUE,Alice - Tea Alchemist,Character,2,Super Rare,"With the right tea leaves and a little magic, she creates the perfect cup for any party guest.",INK-035,35,Curiouser And Curiouser - {e}: Exert chosen opposing character and all other opposing characters with the same name.,4,2024-08-29 16:27:12.0,4,INK,Lorcana,,NA,8,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,3.9945247560556014,0,2.0054752439443986,FALSE,NA
Aisha Durmagambetova,Into the Inklands,"Storyborn, Ally, Fairy",2024-02-23T12:00,,3,Amber,,https://lorcana-api.com/images/tinker_bell/generous_fairy/tinker_bell-generous_fairy-large.png,4,FALSE,Tinker Bell - Generous Fairy,Character,1,Uncommon,Plenty of berries - and friendship - to go around.,INK-022,22,"Make A New Friend - When you play this character, look at the top 4 cards of your deck. You may reveal a character card and put it into your hand. Put the rest on the bottom of our deck in any order.",4,2024-08-29 16:27:12.0,1,INK,Lorcana,,NA,5,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,1.9409197534742193,0,2.059080246525781,FALSE,NA
Brianna Garcia,Into the Inklands,"Dreamborn, Villain, Queen",2024-02-23T12:00,,3,Amber,,https://lorcana-api.com/images/queen_of_hearts/wonderland_empress/queen_of_hearts-wonderland_empress-large.png,3,TRUE,Queen of Hearts - Wonderland Empress,Character,1,Uncommon,"The more of the Inklands she claims, the more she wants.",INK-020,20,"All Ways Here Are My Ways - Whenever this character quests, your other Villain characters get +1{l} this turn.",3,2024-08-29 16:27:12.0,3,INK,Lorcana,,NA,6,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,2.4180987496861253,0,0.5819012503138747,FALSE,NA
Grace Tran,Into the Inklands,"Storyborn, Hero",2024-02-23T12:00,,3,Amber,,https://lorcana-api.com/images/pongo/determined_father/pongo-determined_father-large.png,3,TRUE,Pongo - Determined Father,Character,1,Super Rare,"""We'll find our way. I know we will!""",INK-019,19,"Twilight Bark - Once per turn, you may pay 2{i} to reveal the top card of your deck. If it's a character card, put it into your hand. Otherwise, Put it on the bottom of your deck.",2,2024-08-29 16:27:12.0,3,INK,Lorcana,,NA,5,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,1.9409197534742193,0,1.0590802465257807,FALSE,NA
Jiahui Eva Gao,Into the Inklands,"Storyborn, Ally",2024-02-23T12:00,,3,Amber,,https://lorcana-api.com/images/pluto/friendly_pooch/pluto-friendly_pooch-large.png,1,FALSE,Pluto - Friendly Pooch,Character,1,Uncommon,He just can't wait for new friends to arrive!,INK-018,18,Good Dog - {e}: You pay 1{i} less for the next character you play this turn.,2,2024-08-29 16:27:12.0,0,INK,Lorcana,,NA,2,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,0.5093827648385002,0,0.4906172351614998,FALSE,NA
"Dave Alvarez, Alice Pisoni",Into the Inklands,"Floodborn, Ally",2024-02-23T12:00,"Shift 5, Bodyguard, ",3,Amber,,https://lorcana-api.com/images/pluto/determined_defender/pluto-determined_defender-large.png,7,TRUE,Pluto - Determined Defender,Character,2,Rare,NA,INK-017,17,"Shift 5 (You may pay 5{i} to play this on top of one of your characters named Pluto.)

Bodyguard (This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.)

Guard Dog - At the start of your turn, remove up to 3 damage from this character.",8,2024-08-29 16:27:12.0,3,INK,Lorcana,,NA,11,0,0,2,0,0,0,0,0,1,0,0,TRUE,1,5.426061744691321,1.0355100729160573,0.5384281823926216,FALSE,NA
Grace Tran,Into the Inklands,"Dreamborn, Hero, Pirate, Captain",2024-02-23T12:00,,3,Amber,,https://lorcana-api.com/images/piglet/pooh_pirate_captain/piglet-pooh_pirate_captain-large.png,2,TRUE,Piglet - Pooh Pirate Captain,Character,1,Super Rare,"""Ahoy! There's lore out there, and I'm g-gonna find it!""",INK-016,16,"And I'm The Captain! - While you have 2 or more other characters in play, this character gets +2{l}.",2,2024-08-29 16:27:12.0,2,INK,Lorcana,,NA,4,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,1.463740757262313,0,0.5362592427376871,TRUE,NA
"Defne T?z?m, Livio Cacciatore",Into the Inklands,"Storyborn, Hero",2024-02-23T12:00,,3,Amber,,https://lorcana-api.com/images/perdita/devoted_mother/perdita-devoted_mother-large.png,6,FALSE,Perdita - Devoted Mother,Character,2,Legendary,Her pups will follow her anywhere.,INK-015,15,"Come Along, Children - When you play this character and whenever she quests, you may play a character with cost 2 or less from your discard for free.",6,2024-08-29 16:27:12.0,1,INK,Lorcana,,NA,7,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,3.5173457598436952,0,2.4826542401563048,FALSE,NA
Ellie Harie,Into the Inklands,"Storyborn, Puppy",2024-02-23T12:00,,3,Amber,,https://lorcana-api.com/images/patch/intimidating_pup/patch-intimidating_pup-large.png,4,TRUE,Patch - Intimidating Pup,Character,1,Common,"Just like Thunderbolt, he'll stand up to any bad guy.",INK-014,14,Bark - {e}: Chosen character gets -2{s} until the start of your next turn.,4,2024-08-29 16:27:12.0,3,INK,Lorcana,,NA,7,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,2.8952777458980323,0,1.1047222541019677,FALSE,NA
Erika Wiseman,Into the Inklands,"Dreamborn, Hero",2024-02-23T12:00,"Singer3, ",3,Amber,,https://lorcana-api.com/images/minnie_mouse/musical_artist/minnie_mouse-musical_artist-large.png,2,TRUE,Minnie Mouse - Musical Artist,Character,1,Rare,Her musical talents are off the charts!,INK-009,9,"Singer 3 (This character counts as cost 3 to sing songs.)

Entourage - Whenever you play a character with Bodyguard, you may remove up to 2 damage from chosen character.",3,2024-08-29 16:27:12.0,1,INK,Lorcana,,NA,4,0,0,0,0,0,0,0,0,0,1,0,TRUE,1,1.463740757262313,0.21840607929679148,0.31785316344089565,FALSE,NA
Brian Weisz,Into the Inklands,"Storyborn, Puppy",2024-02-23T12:00,,3,Amber,,https://lorcana-api.com/images/lucky/the_15th_puppy/lucky-the_15th_puppy-large.png,4,FALSE,Lucky - The 15th Puppy,Character,1,Rare,NA,INK-008,8,"Good As New - {e}: Reveal the top 3 cards of your deck. You may put each character card with cost 2 or less into your hand. Put the rest on the bottom of your deck in any order.

Puppy Love - Whenever this character quests, if you have 4 or more other characters in play, your other characters get +1{l} this turn.",3,2024-08-29 16:27:12.0,2,INK,Lorcana,,NA,5,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,1.9409197534742193,0,2.059080246525781,FALSE,NA
Adam Fenton,Into the Inklands,"Floodborn, Hero, Princess",2024-02-23T12:00,"Shift 3, ",3,Amber,,https://lorcana-api.com/images/kida/protector_of_atlantis/kida-protector_of_atlantis-large.png,5,TRUE,Kida - Protector of Atlantis,Character,2,Legendary,"""She has been chosen."" - King Kashekim Nedakh",INK-007,7,"Shift 3 (You may pay 3{i} to play this on top of one of your characters named Kida.)

Perhaps We Can Save Our Future - When you play this character, all characters get -3{s} until the start of your next turn.",5,2024-07-01 19:27:17.0,3,INK,Lorcana,"(enchanted, placeholder)",NA,8,0,0,2,0,0,0,0,0,0,0,0,TRUE,1,3.9945247560556014,0.6379826842402374,0.3674925597041616,TRUE,NA
Kapik,Into the Inklands,"Storyborn, Puppy",2024-02-23T12:00,,3,Amber,,https://lorcana-api.com/images/dalmatian_puppy/tail_wagger/dalmatian_puppy-tail_wagger-large.png,2,TRUE,Dalmatian Puppy - Tail Wagger,Character,1,Common,First they steal your heart. Then they steal your chair.,INK-004,4,Where Did They All Come From? - You may have up to 99 copies of Dalmatian Puppy - Tail Wagger in your deck.,3,2024-07-01 19:27:17.0,2,INK,Lorcana,"(card_num:4b, placeholder),
(card_num:4c, placeholder),
(card_num:4d, placeholder),
(card_num:4e, placeholder)",NA,5,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,1.9409197534742193,0,0.0590802465257807,FALSE,NA
"Evana Kisa, Jochem van Gool",Into the Inklands,"Storyborn, Villain",2024-02-23T12:00,,3,Amber,,https://lorcana-api.com/images/chernabog/evildoer/chernabog-evildoer-large.png,10,FALSE,Chernabog - Evildoer,Character,3,Super Rare,Darkness calls to minions everywhere,INK-003,3,"The Power Of Evil - For each character card in your discard, you pay 1{i} less to play this character.

Summon The Spirits - When you play this character, shuffle all character cards from your discard into your deck.",9,2024-07-01 19:27:17.0,9,INK,Lorcana,"(enchanted, placeholder)",NA,18,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,9.388382732120329,0,0.6116172678796712,FALSE,NA
Jacob McAlister,Into the Inklands,"Storyborn, Hero",2024-02-23T12:00,,3,Amber,,https://lorcana-api.com/images/bernard/brand-new_agent/bernard-brand-new_agent-large.png,4,TRUE,Bernard - Brand-New Agent,Character,2,Rare,"""You stay there. I'll look for scattered lore.""",INK-002,2,"I'll Check It Out - At the end of your turn, if this character is exerted, you may ready another chosen character of yours.",5,2024-08-29 16:27:12.0,1,INK,Lorcana,,NA,6,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,3.0401667636317886,0,0.9598332363682114,FALSE,NA
Cam Kendell,Into the Inklands,"Dreamborn, Hero",2024-02-23T12:00,"Bodyguard, ",3,Amber,,https://lorcana-api.com/images/baloo/von_bruinwald_xiii/baloo-von_bruinwald_xiii-large.png,3,FALSE,Baloo - von Bruinwald XIII,Character,1,Rare,NA,INK-001,1,"Bodyguard (This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.)

Let's Make Like A Tree - When this character is banished, gain 2 lore.",3,2024-08-29 16:27:12.0,0,INK,Lorcana,,NA,3,0,0,0,0,0,0,0,0,1,0,0,TRUE,1,0.9865617610504065,0.3975273886758199,1.6159108502737738,FALSE,NA
Diego Machuca,Azurite Sea,"Floodborn, Villain, Alien, Pirate, Captain",2024-12-03T02:41:17,"Shift 5, Resist 2, ",6,Steel,Treasure Planet,https://lorcana-api.com/images/john_silver/stern_captain/john_silver-stern_captain-large.png,8,FALSE,John Silver - Stern Captain,Character,2,Legendary,NA,AZS-194,194,"Shift 5 (You may pay 5 {i} to play this on top of one of your characters named John Silver.)
Resist +2 (Damage dealt to this character is reduced by 2.)
Don't Just Sit There!: At the start of your turn, deal 1 damage to each opposing ready character.",6,2025-01-09 04:49:36.0,6,AZS,NA,NA,NA,12,0,0,3,0,0,0,0,2,0,0,0,TRUE,1,5.903240740903227,2.059416585995864,0.037342673100908996,FALSE,NA
Federico Maria Cugliari,Azurite Sea,"Dreamborn, Villain, Sorcerer",2024-12-03T02:41:17,,6,Steel,Aladdin,https://lorcana-api.com/images/jafar/power-hungry_vizier/jafar-power-hungry_vizier-large.png,5,FALSE,Jafar - Power-Hungry Vizier,Character,1,Super Rare,"“The broken crown's power is formidable, but not
enough. With both halves of the Hexwell Crown, I could
rule all of Lorcana!”",AZS-193,193,"YOU'LL GET WHAT'S COMING TO YOU - During your turn, whenever a card is put into your inkwell, deal 1 damage to chosen character.",4,2024-12-03 04:11:08.0,3,AZS,NA,NA,NA,7,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,2.8952777458980323,0,2.1047222541019677,FALSE,NA
French Carlomagno,Azurite Sea,"Storyborn, Ally, Alien, Captain",2024-12-03T02:41:17,,6,Steel,Treasure Planet,https://lorcana-api.com/images/captain_amelia/commander_of_the_legacy/captain_amelia-commander_of_the_legacy-large.png,4,FALSE,Captain Amelia - Commander of the Legacy,Character,2,Super Rare,NA,AZS-192,192,DRIVELING GALOOTS - This character can't be challenged by Pirate characters.,4,2024-12-03 04:11:08.0,1,AZS,NA,NA,NA,5,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,2.5629877674198824,0,1.4370122325801176,FALSE,NA
